"id"	"name"	"createdOn"	"createdBy"	"etag"	"modifiedOn"	"projectId"	"status"	"evaluationid"	"evaluationroundid"	"submitterid"	"submitteralias"	"entityid"	"entityversion"	"dockerrepositoryname"	"dockerdigest"
"9761430"	"chr21.windowed_tajima_d_single_region.50000_1.bed"	"1762181086568"	"3557947"	"c594163f-e5e1-4e85-8f97-484590fd6ab1"	"1762181146046"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979409"	"1"		
"9761431"	"chr21.windowed_tajima_d_single_region.100000_0.1.bed"	"1762182084895"	"3558293"	"2bebe386-783a-49a7-a261-c46ffe4cb0b2"	"1762182144511"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979494"	"1"		
"9761432"	"chr21.windowed_tajima_d_single_region.100000_0.2.bed"	"1762182130511"	"3558293"	"c4ece8f8-3829-4ff2-ae8c-8f397409af78"	"1762182190389"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979495"	"1"		
"9761433"	"chr21.windowed_tajima_d_single_region.100000_0.5.bed"	"1762182146861"	"3558293"	"c11b96da-1975-42ce-a888-de79c1869029"	"1762182218138"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979496"	"1"		
"9761434"	"test.bed"	"1762183897454"	"3557947"	"650dce2b-3bdb-4c99-a109-8ed038c0039e"	"1762183959375"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979621"	"1"		
"9761435"	"chr21.windowed_tajima_d_single_region.100000_0.001.bed"	"1762183958075"	"3558293"	"d6311ba6-7935-4a53-8f0c-402c32e325d4"	"1762184034942"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979635"	"1"		
"9761436"	"chr21.windowed_tajima_d_single_region.100000_0.01.bed"	"1762183982885"	"3558293"	"6e4fa0d4-342a-47ac-acd9-4ea246e711cb"	"1762184050061"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979636"	"1"		
"9761437"	"test2.bed"	"1762184247627"	"3557947"	"da8433a8-116f-4764-b042-03190403fc27"	"1762184313574"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979669"	"1"		
"9761439"	"final"	"1762208639592"	"3446506"	"82a90d31-963d-49fd-8efd-63ad3c073537"	"1762208698567"	"syn65877330"	"ACCEPTED"	"9616041"	"415"	"3446506"		"syn70987672"	"1"		
"9761440"	"final"	"1762208664429"	"3446506"	"66084d0c-7b79-4a17-9091-c6cf30871946"	"1762208737970"	"syn65877330"	"ACCEPTED"	"9616044"	"412"	"3446506"		"syn70987791"	"1"		
"9761450"	"test-1"	"1762339738180"	"3559911"	"1d38a66d-688f-4c41-8050-98d181c756f0"	"1762339788092"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"1"		
"9761452"	"test-2"	"1762344696752"	"3559911"	"2c9f1e0e-6b9b-42d3-8fe4-9acd059e3c3a"	"1762344766687"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"2"		
"9761453"	"test3.bed"	"1762346034637"	"3557947"	"34451818-40ed-40c8-82f6-759355ab4a3f"	"1762346097692"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71061478"	"1"		
"9761454"	"chr21.moving_tajima_d_single_region.100snps_1snps.bed"	"1762349014174"	"3558293"	"0c5c0b72-edb3-4808-99f6-35ad48441603"	"1762349075990"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71061567"	"1"		
"9761455"	"chr21.moving_tajima_d_single_region.125snps_1snps.bed"	"1762349204812"	"3558293"	"38a5f130-8354-40c6-8d76-6aa81505abb5"	"1762349268726"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71061566"	"1"		
"9761456"	"chr21.moving_tajima_d_single_region.150snps_1snps.bed"	"1762349232343"	"3558293"	"9f367bd0-54bd-4404-adec-4748a6585a55"	"1762349300982"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71061565"	"1"		
"9761457"	"chr21.moving_tajima_d_single_region.75snps_1snps.bed"	"1762349250821"	"3558293"	"c88d7272-a2cc-4172-9335-be5981cc58c3"	"1762349315738"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71061568"	"1"		
"9761460"	"test-3"	"1762360638831"	"3559911"	"25915f6d-f8e8-462a-89ae-a032be0bd8a6"	"1762360697416"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"3"		
"9761464"	"Final"	"1762389461965"	"3508906"	"b709541e-53a1-4226-ab9d-60c69a29f3dc"	"1762389513150"	"syn65877330"	"ACCEPTED"	"9616018"	"413"	"3508906"		"syn71103387"	"1"		
"9761467"	"test-4"	"1762430928431"	"3559911"	"50933888-f38a-4081-a97c-f783e1898a1c"	"1762430999746"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"4"		
"9761468"	"test4.bed"	"1762459256527"	"3557947"	"f5f9f9c3-9994-44bd-a50a-0b41900c1c8b"	"1762459320310"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71191245"	"1"		
"9761469"	"test5.bed"	"1762459491696"	"3557947"	"0d45f204-91c1-44ba-b0ea-e0bd8f6455ee"	"1762459560791"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71191877"	"1"		
"9761470"	"test6.bed"	"1762459937280"	"3557947"	"9fe172f1-48dd-4732-a103-f17a77b256c0"	"1762459984287"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71193080"	"1"		
"9761471"	"test7.bed"	"1762460359963"	"3557947"	"fff1c8f8-ac85-485c-b14d-5cd1df17287c"	"1762460419829"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71194241"	"1"		
"9761472"	"final"	"1762461165152"	"3508154"	"8ef187ec-72bd-42dd-8b64-e37cd6037c2a"	"1762461230905"	"syn65877330"	"ACCEPTED"	"9616042"	"414"	"3550691"		"syn71195814"	"1"		
"9761473"	"test8.bed"	"1762470428530"	"3557947"	"84814e49-6b4b-4845-a903-0a885d7c6355"	"1762470489126"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71218373"	"1"		
"9761474"	"test9.bed"	"1762470785360"	"3557947"	"6df2ae90-f1ee-426c-a504-f8bc97d698d2"	"1762470844407"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71219225"	"1"		
"9761475"	"chr21.moving_tajima_d_single_region.95snps_1snps.bed"	"1762506215461"	"3558293"	"860213f6-b1f2-4dc1-b216-077e23132f04"	"1762506285811"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71299479"	"1"		
"9761476"	"chr21.windowed_tajima_d_single_region.100000_0.1.bed"	"1762506273904"	"3558293"	"9f7d8a25-3aa5-4703-90cf-86b08af55ef6"	"1762506329139"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn70979494"	"1"		
"9761477"	"nsl_chr21_extended_region.100000.bed"	"1762510328807"	"3558293"	"21e3ac9e-48e8-42a9-b3ab-611b1fddb7bc"	"1762510393153"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71301882"	"1"		
"9761478"	"chr21.moving_tajima_d_single_region.100snps_0.5snps.bed"	"1762510480756"	"3558293"	"152df12b-1e7b-46f9-a3a5-f8b71e67098e"	"1762510541613"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71301879"	"1"		
"9761479"	"chr21.windowed_tajima_d_extended_region.100000_1.bed"	"1762510905283"	"3558293"	"4afd3de3-5f0c-4a9c-ad34-1ede8dd40920"	"1762510952993"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71301876"	"1"		
"9761480"	"chr21.windowed_tajima_d_extended_region.50000_1.bed"	"1762511116777"	"3558293"	"b65a74b1-3a55-4de3-adc3-ab787c122988"	"1762511169398"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71301877"	"1"		
"9761481"	"chr21.moving_tajima_d_single_region.95snps_0.03snps.bed"	"1762511165322"	"3558293"	"43153ed9-2c9b-459a-afda-6ee256027a4e"	"1762511232255"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71301878"	"1"		
"9761482"	"chr21.moving_tajima_d_single_region.100snps_0.5snps.bed"	"1762511193380"	"3558293"	"497f328e-37f7-49ea-a43c-f6cf3a5eee86"	"1762511264634"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71301879"	"1"		
"9761483"	"chr21.windowed_tajima_d_extended_region.100000_0.5.bed"	"1762511242563"	"3558293"	"661906bc-9e98-4b2c-bf93-3dbf1bb095a2"	"1762511302632"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71301880"	"1"		
"9761486"	"nsl_chr21_extended_region.1000000.bed"	"1762521258349"	"3558293"	"19a1ab5b-ed7c-4792-ac50-e20749f2b77b"	"1762521325532"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71302067"	"1"		
"9761487"	"nsl_chr21_single_region.100000.bed"	"1762521379663"	"3558293"	"f04f7175-f084-48ce-b71a-810d610f6baf"	"1762521427648"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71302064"	"1"		
"9761488"	"chr21.moving_tajima_d_extended_region.100snps_0.4snps.bed"	"1762522253589"	"3558293"	"de4c9f19-cb79-41a1-89c4-a62461db09be"	"1762522328551"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71302119"	"1"		
"9761489"	"chr21.moving_tajima_d_single_region.100snps_0.4snps.bed"	"1762522271945"	"3558293"	"1457506a-5460-4937-aabf-4547cd6b7a27"	"1762522343650"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71302120"	"1"		
"9761490"	"chr21.moving_tajima_d_single_region.95snps_0.3snps.bed"	"1762523091142"	"3558293"	"9e2c06be-50eb-4b30-884b-e89730452407"	"1762523157897"	"syn65877330"	"ACCEPTED"	"9616070"		"3558299"		"syn71302181"	"1"		
"9761491"	"50snps_1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762525963806"	"3558293"	"db81cad7-7a71-4367-9d4e-1540818b692d"	"1762526034412"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71302647"	"1"		
"9761492"	"100snps_1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762525982595"	"3558293"	"578a2a7e-cfdb-4f8e-9ce0-2c5e35e92d13"	"1762526049453"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71302666"	"1"		
"9761495"	"60snps_1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762637479701"	"3558293"	"26c5b224-7769-4fa6-8f43-581eedd6243d"	"1762637549332"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311490"	"1"		
"9761496"	"40snps_1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762637498179"	"3558293"	"5b1e7bd6-2399-4085-a98e-0fea14447dc1"	"1762637564582"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71311493"	"1"		
"9761497"	"40snps_1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762637608691"	"3558293"	"2f31b3be-6435-4860-8151-2e9ea50d432b"	"1762637677859"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311493"	"1"		
"9761498"	"1000_1.chr21_windowed_tajima_d_selection_regions.bed"	"1762637624098"	"3558293"	"50d6be8a-64e5-46ff-a98c-b7e418482708"	"1762637723655"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311492"	"1"		
"9761499"	"10000_1.chr21_windowed_tajima_d_selection_regions.bed"	"1762637637372"	"3558293"	"408bde5a-8af6-4a1c-b022-2006ba74bbe0"	"1762637740223"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311488"	"1"		
"9761500"	"100000_1.chr21_windowed_tajima_d_selection_regions.bed"	"1762637649316"	"3558293"	"20c34452-2771-4ab8-a9e7-cd09fb845071"	"1762637756290"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311489"	"1"		
"9761501"	"1000000_1.chr21_windowed_tajima_d_selection_regions.bed"	"1762637660393"	"3558293"	"e457df25-82ec-4967-bae7-e0228c88112f"	"1762637759369"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311491"	"1"		
"9761502"	"30snps_1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762638002338"	"3558293"	"4eb50595-1e47-4619-ba0f-f13b05b1d2b3"	"1762638068193"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71311587"	"1"		
"9761503"	"40snps_0.5snps.chr21_moving_tajima_d_selection_regions.bed"	"1762697518742"	"3558293"	"1ed24d8a-62e4-4b2c-af77-cfebf4b9538a"	"1762697570451"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn71313166"	"1"		
"9761504"	"40snps_0.3snps.chr21_moving_tajima_d_selection_regions.bed"	"1762697538431"	"3558293"	"5c2f2186-785c-4831-866c-cdf340984f42"	"1762697598264"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn71313168"	"1"		
"9761505"	"40snps_0.1snps.chr21_moving_tajima_d_selection_regions.bed"	"1762697555132"	"3558293"	"f23dbb9f-0eb8-48a9-a894-a0e3c980c730"	"1762697613324"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn71313167"	"1"		
"9761506"	"40snps_0.1snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762699568632"	"3558293"	"e5e0b769-7e8c-44bf-998a-2ea24ff63d8c"	"1762699645803"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313227"	"1"		
"9761507"	"40snps_0.3snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762699589549"	"3558293"	"159c7a65-5bc1-4f79-ae96-23306011fbe8"	"1762699662658"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313228"	"1"		
"9761508"	"40snps_0.5snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762699605009"	"3558293"	"f3cdda11-219a-4c5d-ab24-960c51c6d48d"	"1762699677574"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313229"	"1"		
"9761509"	"100snps_1snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762702134031"	"3558293"	"a047e4ee-b83a-482f-9f67-5d9da67c95cf"	"1762702202087"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313352"	"1"		
"9761510"	"50snps_1snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762702397511"	"3558293"	"a5f6db17-774e-4484-b477-122a74c564a2"	"1762702464755"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313354"	"1"		
"9761511"	"100000_1_0.01.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762703687407"	"3558293"	"80077763-3041-435a-86a3-9d8d06285158"	"1762703739655"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313404"	"1"		
"9761512"	"100000_1_0.01.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762703721750"	"3558293"	"325cb1d5-affd-403a-906c-5556440d8234"	"1762703794939"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313404"	"1"		
"9761513"	"50snps_1snps_0.01.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762703745712"	"3558293"	"f45823c2-d8ea-4e14-859d-3ca1ae11c76a"	"1762703822556"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71313406"	"1"		
"9761514"	"nsl_10k_0.01.chr21_window_selection_regions.bed"	"1762703766876"	"3558293"	"01008f1b-4036-4b36-907f-24d468aea458"	"1762703837372"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn71313407"	"1"		
"9761515"	"100000_1.chr21_windowed_tajima_d_selection_regions.bed"	"1762707634801"	"3558293"	"872085db-8a22-41ab-8f6e-af6a84c66436"	"1762707699919"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313537"	"1"		
"9761516"	"chr21.moving_tajima_d_single_region.100snps_1snps.bed"	"1762707657195"	"3558293"	"c000e6ee-891a-4f33-9698-5f2faec0cc2b"	"1762707725289"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313551"	"1"		
"9761517"	"chr21.moving_tajima_d_single_region.50snps_1snps.bed"	"1762707671736"	"3558293"	"46cf8383-e006-4450-be23-dc814281994d"	"1762707768502"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313534"	"1"		
"9761518"	"chr21.windowed_tajima_d_single_region.10000_1.bed"	"1762707697416"	"3558293"	"c42df6b9-ebad-4ac3-93f4-f076ba2abf9c"	"1762707783744"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313536"	"1"		
"9761519"	"nsl_10k_chr21_extended_region.bed"	"1762707709959"	"3558293"	"f99ed764-c6ee-4f10-a7a3-d5d63c5462e9"	"1762707786951"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313535"	"1"		
"9761520"	"nsl_5k_chr21_extended_region.bed"	"1762709219707"	"3558293"	"c06962cc-37f4-4fd9-b170-d33b15a77d7d"	"1762709269119"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313685"	"1"		
"9761521"	"nsl_10k_chr21_single_region.bed"	"1762710136117"	"3558293"	"4928e074-0ed2-4922-b0f0-e9c5e4c2c343"	"1762710199728"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313778"	"1"		
"9761522"	"nsl_30k_chr21_extended_region.bed"	"1762710382447"	"3558293"	"ef1247d5-a165-41e1-a53a-86168af2686e"	"1762710429077"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313803"	"1"		
"9761523"	"nsl_50k_chr21_single_region.bed"	"1762710788780"	"3558293"	"2af4b2c4-356e-4aa5-a033-fe825cad0c16"	"1762710842850"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313840"	"1"		
"9761524"	"nsl_45k_chr21_single_region.bed"	"1762712016233"	"3558293"	"bf29cd21-b4d7-4b58-9557-81526616c310"	"1762712072372"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313873"	"1"		
"9761525"	"nsl_40k_chr21_single_region.bed"	"1762712393144"	"3558293"	"8e2261b6-4b28-42d8-ac79-381971d2d212"	"1762712451134"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71313886"	"1"		
"9761528"	"100000_1.chr21_windowed_tajima_d_selection_regions.bed"	"1762724327770"	"3558293"	"8c639851-864e-4824-b998-5a5fc405e897"	"1762724397698"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314419"	"1"		
"9761529"	"10000_1.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762724338977"	"3558293"	"2c441c73-9543-4fe9-9d35-e3704aa6d0f0"	"1762724432788"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314417"	"1"		
"9761530"	"100snps_1snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762724356103"	"3558293"	"1e12d54e-e871-4534-98d3-222755a375ec"	"1762724448188"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314415"	"1"		
"9761531"	"50snps_1snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762724375023"	"3558293"	"2ba539bd-ef0c-4e20-81f0-1bf1e2e7a3de"	"1762724463270"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314416"	"1"		
"9761532"	"nsl_100000_chr21_window_selection_regions_merged.bed"	"1762724388365"	"3558293"	"8888fadf-935a-4b05-ac43-0c3a2f916507"	"1762724478722"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314420"	"1"		
"9761533"	"100000_1_0.05.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762725663895"	"3558293"	"49a44c3a-cd09-4175-8a19-0da49927ba19"	"1762725738734"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314573"	"1"		
"9761534"	"10000_1_0.05_.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762725681766"	"3558293"	"f7bdcb71-13ed-412c-ae41-e3545ea35291"	"1762725780018"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314578"	"1"		
"9761535"	"1000_0.05_1.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762725698033"	"3558293"	"bafb24b3-5e84-43a0-bc6d-5e1aa0c2f55d"	"1762725802503"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314579"	"1"		
"9761536"	"100snps_1snps_0.05.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762725722879"	"3558293"	"8e82af17-de92-41d9-a310-1ddaf59dc4d7"	"1762725822380"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314586"	"1"		
"9761537"	"50snps_1_0.05_snps.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762725736815"	"3558293"	"97f2a7f2-0bc1-4f76-a0a0-c817fb2cb190"	"1762725838565"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314577"	"1"		
"9761538"	"ihs_100k_0.05_chr21_window_selection_regions_merged.bed"	"1762725763132"	"3558293"	"fa254ce5-91d7-4b08-8d85-34cb28b3d474"	"1762725855836"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314576"	"1"		
"9761539"	"nsl_100k_0.05_chr21_window_selection_regions_merged.bed"	"1762725778688"	"3558293"	"b847b569-67e8-4a4a-8ed3-267604377baf"	"1762725870948"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314575"	"1"		
"9761540"	"100000_0.5_0.05.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762726367024"	"3558293"	"5a649bc8-5f89-4060-af45-f36553a567f9"	"1762726429766"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314688"	"1"		
"9761541"	"100000_0.1_0.05.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762726391748"	"3558293"	"b6bc0a86-a63c-4b37-9782-4e480b5f2024"	"1762726444815"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314690"	"1"		
"9761542"	"100000_1_0.07.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762727164770"	"3558293"	"1927180c-7154-4430-a238-f66f822b50ab"	"1762727225749"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71314755"	"1"		
"9761543"	"submission 1"	"1762734333529"	"3554268"	"e80a5698-7925-4640-bbde-fe01a4f56df7"	"1762734391523"	"syn65877330"	"ACCEPTED"	"9616073"		"3554268"		"syn71315232"	"1"		
"9761544"	"ihs_50k_chr21_single_region.bed"	"1762780141608"	"3558293"	"40add6a1-627a-46d6-9874-211aeee15107"	"1762780209226"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71316414"	"1"		
"9761545"	"ihs_100k_chr21_single_region.bed"	"1762780478418"	"3558293"	"91957f93-133c-4474-9c4d-f237943ab0ec"	"1762780542286"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71316433"	"1"		
"9761546"	"chr21.windowed_tajima_d_single_region.100000_0.1.bed"	"1762781535627"	"3558293"	"2efe285e-92e7-4834-a681-d8e21ee3d42f"	"1762781587442"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71316468"	"1"		
"9761547"	"chr21.windowed_tajima_d_single_region.100000_1.bed"	"1762781750117"	"3558293"	"cc9334f4-9f3f-46f3-9424-e25293ca0db8"	"1762781814994"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71316483"	"1"		
"9761548"	"chr21.windowed_tajima_d_single_region.50000_1.bed"	"1762782243761"	"3558293"	"e355088c-a4f8-4432-a3ee-276bbbfec215"	"1762782307170"	"syn65877330"	"ACCEPTED"	"9616075"		"3558299"		"syn71316502"	"1"		
"9761549"	"50snps_1snps.chr21_moving_tajima_d_selection_regions_check_merged.bed"	"1762783765550"	"3557947"	"7da6ff28-4c16-4732-a646-0763d902b2c1"	"1762783832582"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71316574"	"1"		
"9761550"	"50snps_1snps.chr21_moving_tajima_d_selection_regions_overlap_merged.bed"	"1762784878556"	"3557947"	"ecf2eba1-2294-45e2-8123-46d45a3c2d59"	"1762784933029"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71316634"	"1"		
"9761551"	"100000_1_0.1.chr21_windowed_tajima_d_selection_regions_merged.bed"	"1762788475748"	"3558293"	"22a77858-ebf5-4a41-b1a2-a1b57406ac6f"	"1762788528435"	"syn65877330"	"ACCEPTED"	"9616077"		"3558299"		"syn71316821"	"1"		
"9761553"	"test-5"	"1762789396589"	"3559911"	"366125c6-218d-4f04-b27f-7f5a80c32505"	"1762789463234"	"syn65877330"	"ACCEPTED"	"9616012"		"3560064"		"syn71061225"	"5"		
"9761554"	"100snps_1snps.chr21_moving_tajima_d_selection_regions_merged (1).bed"	"1762789715678"	"3558293"	"476043af-87e4-4b9b-b440-0639091cbf0a"	"1762789768363"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71316904"	"1"		
"9761556"	"100snps_1snps.chr21_moving_tajima_d_selection_regions_merged_edited.txt"	"1762790924677"	"3558293"	"df2bf813-23ae-4b71-afbe-188292ed188f"	"1762790986591"	"syn65877330"	"ACCEPTED"	"9616073"		"3558299"		"syn71316966"	"1"		
"9761562"	"submission 2"	"1762794686777"	"3554268"	"290e3e82-006a-4683-8e5b-5fd4932cb646"	"1762794750699"	"syn65877330"	"ACCEPTED"	"9616073"		"3554268"		"syn71317158"	"1"		
"9761634"	"submission 1"	"1762804533319"	"3554268"	"e84e02fc-e57a-4c3d-928f-f29c27478110"	"1762804596441"	"syn65877330"	"ACCEPTED"	"9616075"		"3554268"		"syn71317966"	"1"		
"9761653"	"Final Multi Sweep"	"1762807735391"	"3508906"	"45ce6d11-d2f5-4a99-86ca-64bb7bf3cff3"	"1762807793898"	"syn65877330"	"ACCEPTED"	"9616078"	"419"	"3508906"		"syn71318174"	"1"		
"9761654"	"test-submission_GHIST-admixture.yaml"	"1762809207966"	"3473724"	"8f75e241-7b6e-44c7-bbe9-3bb49e8d5b51"	"1762809262107"	"syn65877330"	"ACCEPTED"	"9616016"		"3473724"		"syn61545031"	"2"		
"9761655"	"GHIST_2025_single_sweep_testing_sub.bed"	"1762809392111"	"3473724"	"eca9a1a1-9bc6-4957-9e9f-9ebd4a7dbec9"	"1763054354911"	"syn65877330"	"INVALID"	"9616077"		"3473724"		"syn68421035"	"2"		
"9761659"	"GHIST_2025_single_sweep_testing_sub.bed"	"1762810071932"	"3473724"	"ee02df50-b5da-4f05-b70d-b56b52ab4a13"	"1763054347913"	"syn65877330"	"INVALID"	"9616070"		"3473724"		"syn68421035"	"2"		
"9761773"	"final"	"1762881157584"	"3508154"	"bb66f8d4-4e63-489e-adaa-d7e2d0751acf"	"1762881225756"	"syn65877330"	"ACCEPTED"	"9616043"	"416"	"3550691"		"syn71322150"	"1"		
"9761774"	"nsl_50k_0.05_chr21_window_selection_regions_merged.bed"	"1762954658352"	"3558293"	"2221f119-5ea7-4000-b311-c3812b382640"	"1763054344171"	"syn65877330"	"INVALID"	"9616077"		"3558299"		"syn71314572"	"1"		
"9761775"	"25snps_1snps_0.05.chr21_moving_tajima_d_selection_regions_merged.bed"	"1762955104973"	"3558293"	"2d9229ed-ea52-4f98-ade3-5d7ee9f09ed7"	"1763054351457"	"syn65877330"	"INVALID"	"9616073"		"3558299"		"syn71334325"	"1"		
